ts_code,strategy,return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,num_trades,avg_trade_duration,exposure_time_pct,optimized_fast_period,optimized_slow_period,optimized_signal_period,max_consecutive_losses,pause_bars,trailing_stop_pct
510210.SH,combined,38.87900315999994,0.9157828060411858,-12.915254530277265,64.28571428571429,14,49 days 00:00:00,91.76954732510289,20,40,14,2,15,0.07
561160.SH,combined,76.20046813999998,1.2586877257566167,-15.073627784577182,55.00000000000001,20,19 days 00:00:00,56.79012345679012,18,36,12,3,5,0.03
516160.SH,combined,73.49582293999993,1.265870110958631,-13.769132062105138,50.0,20,21 days 00:00:00,59.876543209876544,12,34,14,3,5,0.03
159566.SZ,combined,54.36772170000002,1.2696091657197492,-12.369707163510945,52.94117647058824,17,17 days 00:00:00,51.42857142857142,14,40,14,3,5,0.03
159783.SZ,combined,106.16263664000003,1.1477397380473253,-15.880893153040876,58.82352941176471,17,24 days 00:00:00,55.76131687242798,18,24,14,3,5,0.03
159715.SZ,combined,9.92433326000004,0.23716301353769284,-20.389661719486128,36.0,25,13 days 00:00:00,46.913580246913575,20,40,6,3,5,0.03
588170.SH,combined,7.463301079999947,0.4766058396806957,-15.338455564874886,57.14285714285714,7,17 days 00:00:00,56.25,20,40,14,3,5,0.03
515070.SH,combined,25.035390480000025,0.5587737840494907,-21.322816516028777,44.44444444444444,18,13 days 00:00:00,33.744855967078195,20,40,14,3,5,0.03
159399.SZ,combined,10.689593259999965,1.0612449837817692,-4.072812314282381,83.33333333333334,6,26 days 00:00:00,62.57309941520468,20,30,8,3,5,0.03
159201.SZ,combined,14.535051759999988,1.25625616715761,-6.698984786350371,57.14285714285714,7,23 days 00:00:00,66.08187134502924,12,26,14,3,5,0.03
588870.SH,combined,14.984157040000026,0.6462768048175999,-12.637753066038005,42.857142857142854,14,16 days 00:00:00,81.38297872340425,10,38,6,3,5,0.03
159366.SZ,combined,8.416435820000043,0.7785958053121402,-11.361676811223731,33.33333333333333,6,20 days 00:00:00,55.714285714285715,18,30,14,3,5,0.03
589010.SH,combined,21.48171932000001,1.0495234990953104,-12.389586676553622,38.46153846153847,13,12 days 00:00:00,72.02797202797203,10,20,6,3,5,0.03
159922.SZ,combined,73.15641360000009,0.5781367762699737,-15.365823772437848,40.74074074074074,27,17 days 00:00:00,61.31687242798354,8,32,12,3,5,0.03
563800.SH,combined,7.891129200000013,0.5649764375964899,-7.727427782663742,46.15384615384615,13,22 days 00:00:00,79.74683544303798,20,38,10,3,5,0.03
159608.SZ,combined,0.9985219999999753,0.020916714628470317,-26.15034388520996,31.57894736842105,38,12 days 00:00:00,66.0493827160494,8,20,14,3,5,0.03
159732.SZ,combined,22.85740617999998,0.5257761731579019,-21.213602759566154,42.857142857142854,21,11 days 00:00:00,34.5679012345679,20,38,10,3,5,0.03
159206.SZ,combined,16.749817060000023,1.1941501392946234,-10.796443977758209,60.0,5,17 days 00:00:00,38.75,20,30,14,3,5,0.03
520600.SH,combined,9.380305479999953,0.5539143100289751,-11.033043618473414,40.0,10,14 days 00:00:00,46.85990338164252,10,30,14,3,5,0.03
512980.SH,combined,18.912697200000093,0.35246210965683544,-23.905309468799608,32.55813953488372,43,10 days 00:00:00,61.934156378600825,10,34,6,3,5,0.03
510210.SH,combined,35.53867902000005,0.950656231182799,-11.052906997073952,50.0,12,34 days 00:00:00,58.43621399176955,20,40,14,3,5,0.03
561160.SH,combined,130.8673226000001,1.2388067892857193,-20.671778592610924,50.0,20,28 days 00:00:00,76.95473251028807,10,38,12,3,5,0.05
516160.SH,combined,432.75666292000005,0.21830837817047838,-24.331293365336716,40.0,25,21 days 00:00:00,74.2798353909465,20,36,6,3,5,0.05
159566.SZ,combined,90.1331255199999,1.2146544932450671,-16.92785136456616,45.0,20,23 days 00:00:00,72.14285714285714,8,34,12,3,5,0.05
159783.SZ,combined,109.42661361999998,1.1469706833819397,-16.042701621719313,57.14285714285714,14,33 days 00:00:00,64.81481481481481,20,26,14,3,5,0.05
159715.SZ,combined,39.112884779999966,0.5887461591288146,-17.656905423791514,43.58974358974359,39,15 days 00:00:00,81.27572016460906,8,24,6,3,5,0.05
588170.SH,combined,0.9057260599999608,0.05558160352074327,-14.798449646242318,55.55555555555556,9,18 days 00:00:00,75.69444444444444,20,40,8,3,5,0.05
515070.SH,combined,70.88379509999999,0.9526981424671453,-30.373515820391184,38.88888888888889,18,22 days 00:00:00,56.5843621399177,20,40,10,3,5,0.05
159399.SZ,combined,7.151241339999906,0.6688880768085573,-7.582716674705658,37.5,8,27 days 00:00:00,83.62573099415205,18,40,14,3,5,0.05
159201.SZ,combined,11.087273699999969,0.9794983687234723,-7.165903923618133,45.45454545454545,11,19 days 00:00:00,82.45614035087719,8,32,8,3,5,0.05
588870.SH,combined,23.864859020000022,1.1511574674390617,-10.724067091683033,28.57142857142857,7,23 days 00:00:00,60.63829787234043,20,30,14,3,5,0.05
159366.SZ,combined,32.07423592000003,1.769868772471003,-9.432066172001885,50.0,4,31 days 00:00:00,62.142857142857146,18,34,14,3,5,0.05
589010.SH,combined,26.621820340000053,1.5211991815068844,-9.377680663043531,20.0,5,22 days 00:00:00,55.94405594405595,16,22,14,3,5,0.05
159922.SZ,combined,89.32286140000008,0.6533922031389721,-12.693938020766836,50.0,20,25 days 00:00:00,69.75308641975309,18,24,14,3,5,0.05
563800.SH,combined,7.302647399999897,0.482236706113342,-7.04358462337995,40.0,15,22 days 00:00:00,90.29535864978902,18,38,12,3,5,0.05
159608.SZ,combined,21.940629300000055,0.5149871181520106,-23.630245684606965,56.25,16,25 days 00:00:00,56.37860082304527,20,40,14,3,5,0.05
159732.SZ,combined,42.19767826000001,0.701911198824951,-24.18428829230389,45.0,20,20 days 00:00:00,56.99588477366255,20,38,10,3,5,0.05
159206.SZ,combined,12.47198886000002,0.8972165416627781,-11.062966699274778,42.857142857142854,7,15 days 00:00:00,45.625,18,34,14,3,5,0.05
520600.SH,combined,18.304423360000055,0.7079927353448885,-14.510381114645376,41.17647058823529,17,13 days 00:00:00,67.14975845410628,8,34,6,3,5,0.05
512980.SH,combined,27.222736560000033,0.5287014465075424,-22.712879206464965,46.666666666666664,15,25 days 00:00:00,53.90946502057613,20,38,12,3,5,0.05
510210.SH,combined,13.633210080000008,0.5514958559156714,-13.66603868038052,42.857142857142854,14,38 days 00:00:00,74.48559670781893,20,40,12,3,5,0.05
561160.SH,combined,147.37843931999998,1.2702941304917792,-19.946795194806676,55.00000000000001,20,32 days 00:00:00,87.86008230452676,10,38,12,3,5,0.07
516160.SH,combined,476.82803642,0.22495363634331417,-13.90983037176019,52.38095238095239,21,29 days 00:00:00,83.53909465020575,16,30,12,3,5,0.07
159566.SZ,combined,118.94982932,1.3652231074117402,-12.200145140819608,58.82352941176471,17,31 days 00:00:00,84.76190476190476,14,40,14,3,5,0.07
159783.SZ,combined,97.06321510000005,0.9943219615282292,-19.305894602457265,55.55555555555556,18,33 days 00:00:00,83.53909465020575,18,34,12,3,5,0.07
159715.SZ,combined,41.69034629999991,0.6298266956789369,-33.567706500716135,43.47826086956522,23,26 days 00:00:00,83.33333333333334,18,40,14,3,5,0.07
588170.SH,combined,1.2433444600000259,0.07992172400833458,-12.148343779999982,45.45454545454545,11,15 days 00:00:00,74.30555555555556,8,38,8,3,5,0.07
515070.SH,combined,83.34319926000008,0.9920099964136877,-30.081102049984644,38.88888888888889,18,29 days 00:00:00,75.51440329218107,20,40,14,3,5,0.07
159399.SZ,combined,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,3,5,0.07
159201.SZ,combined,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,3,5,0.07
588870.SH,combined,23.819398740000054,0.9746373651502418,-10.248190427990966,38.46153846153847,13,18 days 00:00:00,81.38297872340425,10,38,6,3,5,0.07
159366.SZ,combined,15.955747020000036,0.9716108593300535,-14.711937507454154,40.0,5,27 days 00:00:00,65.71428571428571,18,34,14,3,5,0.07
589010.SH,combined,19.155651879999986,1.1424223413641796,-15.69594370039077,40.0,5,23 days 00:00:00,58.04195804195804,16,22,14,3,5,0.07
159922.SZ,combined,110.03448248000001,0.6788823313378913,-18.429007333138138,40.0,15,44 days 00:00:00,89.50617283950618,20,40,14,3,5,0.07
563800.SH,combined,7.61348419999993,0.49471431745073013,-7.04358462337995,42.857142857142854,14,23 days 00:00:00,89.87341772151899,18,38,12,3,5,0.07
159608.SZ,combined,37.97577856000004,0.6048039399966341,-34.89139504384669,52.94117647058824,17,31 days 00:00:00,73.04526748971193,20,40,14,3,5,0.07
159732.SZ,combined,43.51847770000004,0.6555445056251795,-19.565024431992693,47.368421052631575,19,28 days 00:00:00,73.4567901234568,20,40,10,3,5,0.07
159206.SZ,combined,14.241669800000038,0.866158015756653,-14.676207166447519,60.0,5,32 days 00:00:00,70.0,20,30,14,3,5,0.07
520600.SH,combined,15.620757239999985,0.60877274656035,-11.877377974087377,66.66666666666666,9,22 days 00:00:00,62.31884057971014,18,36,6,3,5,0.07
512980.SH,combined,82.44075087999998,1.0042914018854692,-21.91076134196307,60.0,15,41 days 00:00:00,85.18518518518519,18,40,14,3,5,0.07
510210.SH,combined,38.87900315999994,0.9157828060411858,-12.915254530277265,64.28571428571429,14,49 days 00:00:00,91.76954732510289,20,40,14,3,5,0.07
561160.SH,combined,88.13073746000002,1.3391778917483723,-13.87032730557377,55.00000000000001,20,21 days 00:00:00,62.55144032921811,10,38,12,3,10,0.03
516160.SH,combined,54.544132319999974,1.044543976796085,-20.426137305532077,47.368421052631575,19,21 days 00:00:00,55.76131687242798,12,34,14,3,10,0.03
159566.SZ,combined,54.36772170000002,1.2696091657197492,-12.369707163510945,52.94117647058824,17,17 days 00:00:00,51.42857142857142,14,40,14,3,10,0.03
159783.SZ,combined,106.16263664000003,1.1477397380473253,-15.880893153040876,58.82352941176471,17,24 days 00:00:00,55.76131687242798,18,24,14,3,10,0.03
159715.SZ,combined,9.92433326000004,0.23716301353769284,-20.389661719486128,36.0,25,13 days 00:00:00,46.913580246913575,20,40,6,3,10,0.03
588170.SH,combined,7.463301079999947,0.4766058396806957,-15.338455564874886,57.14285714285714,7,17 days 00:00:00,56.25,20,40,14,3,10,0.03
515070.SH,combined,25.035390480000025,0.5587737840494907,-21.322816516028777,44.44444444444444,18,13 days 00:00:00,33.744855967078195,20,40,14,3,10,0.03
159399.SZ,combined,10.689593259999965,1.0612449837817692,-4.072812314282381,83.33333333333334,6,26 days 00:00:00,62.57309941520468,20,30,8,3,10,0.03
159201.SZ,combined,14.535051759999988,1.25625616715761,-6.698984786350371,57.14285714285714,7,23 days 00:00:00,66.08187134502924,12,26,14,3,10,0.03
588870.SH,combined,14.984157040000026,0.6462768048175999,-12.637753066038005,42.857142857142854,14,16 days 00:00:00,81.38297872340425,10,38,6,3,10,0.03
159366.SZ,combined,8.416435820000043,0.7785958053121402,-11.361676811223731,33.33333333333333,6,20 days 00:00:00,55.714285714285715,18,30,14,3,10,0.03
589010.SH,combined,21.48171932000001,1.0495234990953104,-12.389586676553622,38.46153846153847,13,12 days 00:00:00,72.02797202797203,10,20,6,3,10,0.03
159922.SZ,combined,73.24888085999999,0.5700599080694227,-12.500567026375132,40.0,15,28 days 00:00:00,60.69958847736625,20,40,14,3,10,0.03
563800.SH,combined,8.79726185999998,0.6243626022652828,-7.727293522847534,46.15384615384615,13,22 days 00:00:00,80.59071729957806,20,38,10,3,10,0.03
159608.SZ,combined,-3.6458212399999863,-0.07925924492865993,-29.839941173680117,31.428571428571427,35,12 days 00:00:00,59.465020576131685,10,38,6,3,10,0.03
159732.SZ,combined,22.85740617999998,0.5257761731579019,-21.213602759566154,42.857142857142854,21,11 days 00:00:00,34.5679012345679,20,38,10,3,10,0.03
159206.SZ,combined,16.749817060000023,1.1941501392946234,-10.796443977758209,60.0,5,17 days 00:00:00,38.75,20,30,14,3,10,0.03
520600.SH,combined,11.150255860000016,0.5972796927179208,-10.361921756288595,30.76923076923077,13,13 days 00:00:00,57.971014492753625,12,30,6,3,10,0.03
512980.SH,combined,9.946833780000052,0.19510251996654773,-28.63010925268119,30.952380952380953,42,11 days 00:00:00,63.580246913580254,10,34,6,3,10,0.03
510210.SH,combined,35.53867902000005,0.950656231182799,-11.052906997073952,50.0,12,34 days 00:00:00,58.43621399176955,20,40,14,3,10,0.03
561160.SH,combined,130.8673226000001,1.2388067892857193,-20.671778592610924,50.0,20,28 days 00:00:00,76.95473251028807,10,38,12,3,10,0.05
516160.SH,combined,421.33853195999995,0.21640663713969982,-24.03071273733204,41.66666666666667,24,23 days 00:00:00,75.30864197530865,20,36,6,3,10,0.05
159566.SZ,combined,91.79333181999999,1.1678270767999364,-16.203879361473195,45.0,20,24 days 00:00:00,75.47619047619048,8,34,12,3,10,0.05
159783.SZ,combined,109.42661361999998,1.1469706833819397,-16.042701621719313,57.14285714285714,14,33 days 00:00:00,64.81481481481481,20,26,14,3,10,0.05
159715.SZ,combined,21.98061745999994,0.44785235870827556,-20.760854994746204,37.5,24,20 days 00:00:00,68.72427983539094,20,34,14,3,10,0.05
588170.SH,combined,8.118750459999974,0.4535602904141483,-13.832374499278288,42.857142857142854,14,13 days 00:00:00,80.55555555555556,8,22,6,3,10,0.05
515070.SH,combined,78.6714099399999,1.016851982496057,-27.202089405485086,38.88888888888889,18,23 days 00:00:00,58.8477366255144,20,40,10,3,10,0.05
159399.SZ,combined,7.151241339999906,0.6688880768085573,-7.582716674705658,37.5,8,27 days 00:00:00,83.62573099415205,18,40,14,3,10,0.05
159201.SZ,combined,11.087273699999969,0.9794983687234723,-7.165903923618133,45.45454545454545,11,19 days 00:00:00,82.45614035087719,8,32,8,3,10,0.05
588870.SH,combined,23.864859020000022,1.1511574674390617,-10.724067091683033,28.57142857142857,7,23 days 00:00:00,60.63829787234043,20,30,14,3,10,0.05
159366.SZ,combined,32.07423592000003,1.769868772471003,-9.432066172001885,50.0,4,31 days 00:00:00,62.142857142857146,18,34,14,3,10,0.05
589010.SH,combined,26.621820340000053,1.5211991815068844,-9.377680663043531,20.0,5,22 days 00:00:00,55.94405594405595,16,22,14,3,10,0.05
159922.SZ,combined,89.32286140000008,0.6533922031389721,-12.693938020766836,50.0,20,25 days 00:00:00,69.75308641975309,18,24,14,3,10,0.05
563800.SH,combined,6.52017192000003,0.4312172226623844,-11.986552041991061,33.33333333333333,12,22 days 00:00:00,77.63713080168776,20,38,14,3,10,0.05
159608.SZ,combined,30.56021040000005,0.6900479968384793,-18.233993620070066,56.25,16,25 days 00:00:00,56.37860082304527,20,40,14,3,10,0.05
159732.SZ,combined,43.15688074,0.7210810342662213,-22.380565437567736,47.368421052631575,19,20 days 00:00:00,55.55555555555556,18,30,14,3,10,0.05
159206.SZ,combined,12.47198886000002,0.8972165416627781,-11.062966699274778,42.857142857142854,7,15 days 00:00:00,45.625,18,34,14,3,10,0.05
520600.SH,combined,15.427869080000017,0.6560802538673052,-20.909122665247505,50.0,8,17 days 00:00:00,46.85990338164252,16,20,14,3,10,0.05
512980.SH,combined,6.038048979999966,0.15944427953202503,-21.72645995429071,44.44444444444444,18,20 days 00:00:00,51.440329218106996,20,32,12,3,10,0.05
510210.SH,combined,13.633210080000008,0.5514958559156714,-13.66603868038052,42.857142857142854,14,38 days 00:00:00,74.48559670781893,20,40,12,3,10,0.05
561160.SH,combined,147.37843931999998,1.2702941304917792,-19.946795194806676,55.00000000000001,20,32 days 00:00:00,87.86008230452676,10,38,12,3,10,0.07
516160.SH,combined,476.82803642,0.22495363634331417,-13.90983037176019,52.38095238095239,21,29 days 00:00:00,83.53909465020575,16,30,12,3,10,0.07
159566.SZ,combined,118.94982932,1.3652231074117402,-12.200145140819608,58.82352941176471,17,31 days 00:00:00,84.76190476190476,14,40,14,3,10,0.07
159783.SZ,combined,97.06321510000005,0.9943219615282292,-19.305894602457265,55.55555555555556,18,33 days 00:00:00,83.53909465020575,18,34,12,3,10,0.07
159715.SZ,combined,41.69034629999991,0.6298266956789369,-33.567706500716135,43.47826086956522,23,26 days 00:00:00,83.33333333333334,18,40,14,3,10,0.07
588170.SH,combined,4.376282659999979,0.26338473333609774,-10.482937360000012,38.46153846153847,13,13 days 00:00:00,75.69444444444444,10,28,6,3,10,0.07
515070.SH,combined,79.27657496,0.9555755060378535,-30.301460575701544,42.857142857142854,21,25 days 00:00:00,73.4567901234568,20,40,10,3,10,0.07
159399.SZ,combined,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,3,10,0.07
159201.SZ,combined,9.468640199999955,0.8382794702175833,-9.355629256927301,46.15384615384615,13,19 days 00:00:00,94.73684210526315,10,22,6,3,10,0.07
588870.SH,combined,23.819398740000054,0.9746373651502418,-10.248190427990966,38.46153846153847,13,18 days 00:00:00,81.38297872340425,10,38,6,3,10,0.07
159366.SZ,combined,15.955747020000036,0.9716108593300535,-14.711937507454154,40.0,5,27 days 00:00:00,65.71428571428571,18,34,14,3,10,0.07
589010.SH,combined,19.155651879999986,1.1424223413641796,-15.69594370039077,40.0,5,23 days 00:00:00,58.04195804195804,16,22,14,3,10,0.07
159922.SZ,combined,110.03448248000001,0.6788823313378913,-18.429007333138138,40.0,15,44 days 00:00:00,89.50617283950618,20,40,14,3,10,0.07
563800.SH,combined,7.164180900000028,0.4606629880538629,-11.85816822292386,33.33333333333333,12,26 days 00:00:00,88.18565400843882,20,38,14,3,10,0.07
159608.SZ,combined,47.72902570000002,0.7266322929710362,-30.29075907483071,52.94117647058824,17,31 days 00:00:00,73.04526748971193,20,40,14,3,10,0.07
159732.SZ,combined,43.51847770000004,0.6555445056251795,-19.565024431992693,47.368421052631575,19,28 days 00:00:00,73.4567901234568,20,40,10,3,10,0.07
159206.SZ,combined,14.241669800000038,0.866158015756653,-14.676207166447519,60.0,5,32 days 00:00:00,70.0,20,30,14,3,10,0.07
520600.SH,combined,15.620757239999985,0.60877274656035,-11.877377974087377,66.66666666666666,9,22 days 00:00:00,62.31884057971014,18,36,6,3,10,0.07
512980.SH,combined,82.44075087999998,1.0042914018854692,-21.91076134196307,60.0,15,41 days 00:00:00,85.18518518518519,18,40,14,3,10,0.07
510210.SH,combined,38.87900315999994,0.9157828060411858,-12.915254530277265,64.28571428571429,14,49 days 00:00:00,91.76954732510289,20,40,14,3,10,0.07
561160.SH,combined,88.13073746000002,1.3391778917483723,-13.87032730557377,55.00000000000001,20,21 days 00:00:00,62.55144032921811,10,38,12,3,15,0.03
516160.SH,combined,49.73349608000002,0.9718649173944007,-22.9011860962689,47.368421052631575,19,21 days 00:00:00,56.79012345679012,12,34,14,3,15,0.03
159566.SZ,combined,54.36772170000002,1.2696091657197492,-12.369707163510945,52.94117647058824,17,17 days 00:00:00,51.42857142857142,14,40,14,3,15,0.03
159783.SZ,combined,106.16263664000003,1.1477397380473253,-15.880893153040876,58.82352941176471,17,24 days 00:00:00,55.76131687242798,18,24,14,3,15,0.03
159715.SZ,combined,10.385687040000011,0.24808114190688632,-20.389406342186323,36.0,25,13 days 00:00:00,46.70781893004115,20,40,6,3,15,0.03
588170.SH,combined,7.463301079999947,0.4766058396806957,-15.338455564874886,57.14285714285714,7,17 days 00:00:00,56.25,20,40,14,3,15,0.03
515070.SH,combined,29.40807594,0.6450176074249235,-18.57143233589158,47.05882352941176,17,13 days 00:00:00,32.30452674897119,20,40,14,3,15,0.03
159399.SZ,combined,10.689593259999965,1.0612449837817692,-4.072812314282381,83.33333333333334,6,26 days 00:00:00,62.57309941520468,20,30,8,3,15,0.03
159201.SZ,combined,14.535051759999988,1.25625616715761,-6.698984786350371,57.14285714285714,7,23 days 00:00:00,66.08187134502924,12,26,14,3,15,0.03
588870.SH,combined,14.984157040000026,0.6462768048175999,-12.637753066038005,42.857142857142854,14,16 days 00:00:00,81.38297872340425,10,38,6,3,15,0.03
159366.SZ,combined,14.210379300000003,1.0834216309245683,-13.254745297687009,42.857142857142854,7,18 days 00:00:00,60.0,18,26,14,3,15,0.03
589010.SH,combined,24.485039100000012,1.14125406620638,-14.8866139274206,45.45454545454545,11,14 days 00:00:00,72.72727272727273,8,20,6,3,15,0.03
159922.SZ,combined,76.18582763999994,0.5891321707085723,-16.94214406707526,38.46153846153847,26,18 days 00:00:00,64.60905349794238,8,32,12,3,15,0.03
563800.SH,combined,8.79726185999998,0.6243626022652828,-7.727293522847534,46.15384615384615,13,22 days 00:00:00,80.59071729957806,20,38,10,3,15,0.03
159608.SZ,combined,6.7934760800000005,0.1379386078093062,-22.181614297536168,32.35294117647059,34,12 days 00:00:00,59.465020576131685,10,38,6,3,15,0.03
159732.SZ,combined,22.85740617999998,0.5257761731579019,-21.213602759566154,42.857142857142854,21,11 days 00:00:00,34.5679012345679,20,38,10,3,15,0.03
159206.SZ,combined,16.749817060000023,1.1941501392946234,-10.796443977758209,60.0,5,17 days 00:00:00,38.75,20,30,14,3,15,0.03
520600.SH,combined,11.150255860000016,0.5972796927179208,-10.361921756288595,30.76923076923077,13,13 days 00:00:00,57.971014492753625,12,30,6,3,15,0.03
512980.SH,combined,9.598236879999986,0.17771621038337018,-26.102985913278275,34.090909090909086,44,12 days 00:00:00,72.63374485596708,8,40,6,3,15,0.03
510210.SH,combined,35.53867902000005,0.950656231182799,-11.052906997073952,50.0,12,34 days 00:00:00,58.43621399176955,20,40,14,3,15,0.03
561160.SH,combined,130.8673226000001,1.2388067892857193,-20.671778592610924,50.0,20,28 days 00:00:00,76.95473251028807,10,38,12,3,15,0.05
516160.SH,combined,407.99491218000014,0.2156777406305797,-16.24168917331965,40.0,25,21 days 00:00:00,74.07407407407408,12,20,12,3,15,0.05
159566.SZ,combined,77.96048432,1.0619160217038504,-20.57129756712236,44.0,25,20 days 00:00:00,77.61904761904762,16,32,6,3,15,0.05
159783.SZ,combined,102.47121873999994,1.0964061405261445,-16.125257510171952,53.333333333333336,15,32 days 00:00:00,66.66666666666666,20,26,14,3,15,0.05
159715.SZ,combined,21.98061745999994,0.44785235870827556,-20.760854994746204,37.5,24,20 days 00:00:00,68.72427983539094,20,34,14,3,15,0.05
588170.SH,combined,8.118750459999974,0.4535602904141483,-13.832374499278288,42.857142857142854,14,13 days 00:00:00,80.55555555555556,8,22,6,3,15,0.05
515070.SH,combined,78.6714099399999,1.016851982496057,-27.202089405485086,38.88888888888889,18,23 days 00:00:00,58.8477366255144,20,40,10,3,15,0.05
159399.SZ,combined,7.443849559999963,0.6990763850701772,-9.39420441204647,55.55555555555556,9,25 days 00:00:00,85.38011695906432,10,28,14,3,15,0.05
159201.SZ,combined,11.087273699999969,0.9794983687234723,-7.165903923618133,45.45454545454545,11,19 days 00:00:00,82.45614035087719,8,32,8,3,15,0.05
588870.SH,combined,23.864859020000022,1.1511574674390617,-10.724067091683033,28.57142857142857,7,23 days 00:00:00,60.63829787234043,20,30,14,3,15,0.05
159366.SZ,combined,32.07423592000003,1.769868772471003,-9.432066172001885,50.0,4,31 days 00:00:00,62.142857142857146,18,34,14,3,15,0.05
589010.SH,combined,26.621820340000053,1.5211991815068844,-9.377680663043531,20.0,5,22 days 00:00:00,55.94405594405595,16,22,14,3,15,0.05
159922.SZ,combined,89.32286140000008,0.6533922031389721,-12.693938020766836,50.0,20,25 days 00:00:00,69.75308641975309,18,24,14,3,15,0.05
563800.SH,combined,8.715996860000013,0.5528180218530416,-11.85816822292386,33.33333333333333,12,24 days 00:00:00,82.70042194092827,20,38,14,3,15,0.05
159608.SZ,combined,30.56021040000005,0.6900479968384793,-18.233993620070066,56.25,16,25 days 00:00:00,56.37860082304527,20,40,14,3,15,0.05
159732.SZ,combined,51.533264119999934,0.8366812418067497,-17.838487020967055,50.0,18,21 days 00:00:00,53.49794238683128,18,30,14,3,15,0.05
159206.SZ,combined,12.47198886000002,0.8972165416627781,-11.062966699274778,42.857142857142854,7,15 days 00:00:00,45.625,18,34,14,3,15,0.05
520600.SH,combined,15.427869080000017,0.6560802538673052,-20.909122665247505,50.0,8,17 days 00:00:00,46.85990338164252,16,20,14,3,15,0.05
512980.SH,combined,6.038048979999966,0.15944427953202503,-21.72645995429071,44.44444444444444,18,20 days 00:00:00,51.440329218106996,20,32,12,3,15,0.05
510210.SH,combined,13.633210080000008,0.5514958559156714,-13.66603868038052,42.857142857142854,14,38 days 00:00:00,74.48559670781893,20,40,12,3,15,0.05
561160.SH,combined,147.37843931999998,1.2702941304917792,-19.946795194806676,55.00000000000001,20,32 days 00:00:00,87.86008230452676,10,38,12,3,15,0.07
516160.SH,combined,476.82803642,0.22495363634331417,-13.90983037176019,52.38095238095239,21,29 days 00:00:00,83.53909465020575,16,30,12,3,15,0.07
159566.SZ,combined,118.94982932,1.3652231074117402,-12.200145140819608,58.82352941176471,17,31 days 00:00:00,84.76190476190476,14,40,14,3,15,0.07
159783.SZ,combined,97.06321510000005,0.9943219615282292,-19.305894602457265,55.55555555555556,18,33 days 00:00:00,83.53909465020575,18,34,12,3,15,0.07
159715.SZ,combined,53.39497119999993,0.7654247990490302,-21.014282784960358,38.46153846153847,26,22 days 00:00:00,77.9835390946502,20,40,6,3,15,0.07
588170.SH,combined,8.983404680000003,0.48959769647178986,-14.127155199999997,36.36363636363637,11,16 days 00:00:00,79.86111111111111,12,26,6,3,15,0.07
515070.SH,combined,96.15786295999999,1.1044333062368217,-27.83660263373491,41.17647058823529,17,29 days 00:00:00,71.81069958847736,20,38,14,3,15,0.07
159399.SZ,combined,5.3454376399999814,0.5122385001586973,-9.393944914361875,55.55555555555556,9,26 days 00:00:00,91.22807017543859,10,28,14,3,15,0.07
159201.SZ,combined,9.865637299999962,0.8694428139115559,-9.355629256927301,41.66666666666667,12,19 days 00:00:00,88.88888888888889,10,22,6,3,15,0.07
588870.SH,combined,23.819398740000054,0.9746373651502418,-10.248190427990966,38.46153846153847,13,18 days 00:00:00,81.38297872340425,10,38,6,3,15,0.07
159366.SZ,combined,15.955747020000036,0.9716108593300535,-14.711937507454154,40.0,5,27 days 00:00:00,65.71428571428571,18,34,14,3,15,0.07
589010.SH,combined,19.155651879999986,1.1424223413641796,-15.69594370039077,40.0,5,23 days 00:00:00,58.04195804195804,16,22,14,3,15,0.07
159922.SZ,combined,110.03448248000001,0.6788823313378913,-18.429007333138138,40.0,15,44 days 00:00:00,89.50617283950618,20,40,14,3,15,0.07
563800.SH,combined,7.164180900000028,0.4606629880538629,-11.85816822292386,33.33333333333333,12,26 days 00:00:00,88.18565400843882,20,38,14,3,15,0.07
159608.SZ,combined,47.72902570000002,0.7266322929710362,-30.29075907483071,52.94117647058824,17,31 days 00:00:00,73.04526748971193,20,40,14,3,15,0.07
159732.SZ,combined,43.51847770000004,0.6555445056251795,-19.565024431992693,47.368421052631575,19,28 days 00:00:00,73.4567901234568,20,40,10,3,15,0.07
159206.SZ,combined,14.241669800000038,0.866158015756653,-14.676207166447519,60.0,5,32 days 00:00:00,70.0,20,30,14,3,15,0.07
520600.SH,combined,15.620757239999985,0.60877274656035,-11.877377974087377,66.66666666666666,9,22 days 00:00:00,62.31884057971014,18,36,6,3,15,0.07
512980.SH,combined,82.44075087999998,1.0042914018854692,-21.91076134196307,60.0,15,41 days 00:00:00,85.18518518518519,18,40,14,3,15,0.07
510210.SH,combined,38.87900315999994,0.9157828060411858,-12.915254530277265,64.28571428571429,14,49 days 00:00:00,91.76954732510289,20,40,14,3,15,0.07
561160.SH,combined,76.20046813999998,1.2586877257566167,-15.073627784577182,55.00000000000001,20,19 days 00:00:00,56.79012345679012,18,36,12,4,5,0.03
516160.SH,combined,75.88608555999996,1.2894076500136589,-14.86280210461517,50.0,20,21 days 00:00:00,59.876543209876544,12,34,14,4,5,0.03
